provider_location_guid,loc_phone,loc_name,loc_admin_street1,loc_admin_city,loc_admin_state,loc_admin_zip,web_address,pre_screen,insurance_accepted,walkins_accepted,provider_notes,searchable_name,in_stock,quantity_last_updated,opening_hours
b348ec69-8883-4ee0-8405-57c927bde676,919-379-2181,"CVS Pharmacy, Inc. #17605",3001 MARKET CENTER DR,MORRISVILLE,NC,27560,https://www.cvs.com/store-locator/details-directions/017605,https://www.cvs.com/immunizations/get-vaccinated,True,True,It is highly recommended to make an appointment for pediatric (5-11 years old) COVID-19 vaccinations.,Flu Shot,True,2023-04-06,sunday_hours:  11:00AM-05:00PM  |  monday_hours:  09:00AM-07:00PM  |  tuesday_hours:  09:00AM-07:00PM  |  wednesday_hours:  09:00AM-07:00PM  |  thursday_hours:  09:00AM-07:00PM  |  friday_hours:  09:00AM-07:00PM  |  saturday_hours:  10:00AM-06:00PM
2fa9cab8-7ea1-4dcc-b86a-1f2a9d21e5c1,704-333-0168,"CVS Pharmacy, Inc. #05583",2939 THE PLAZA,CHARLOTTE,NC,28205,https://www.cvs.com/store-locator/details-directions/005583,https://www.cvs.com/immunizations/get-vaccinated,True,True,It is highly recommended to make an appointment for pediatric (5-11 years old) COVID-19 vaccinations.,"Flu Shot (65+, high-dose or adjuvanted)",False,2023-04-06,sunday_hours:  11:00AM-06:00PM  |  monday_hours:  09:00AM-08:00PM  |  tuesday_hours:  09:00AM-08:00PM  |  wednesday_hours:  09:00AM-08:00PM  |  thursday_hours:  09:00AM-08:00PM  |  friday_hours:  09:00AM-08:00PM  |  saturday_hours:  10:00AM-06:00PM
ef9daca4-43cf-4943-a81a-d38b4e53c137,704-855-1316,Food Lion #2650,1460 S. Main Street,China Grove,NC,28023,https://foodlionsched.rxtouch.com/rbssched/program/wellness,https://foodlionsched.rxtouch.com/rbssched/program/wellness,True,True,Not Available,Flu Shot (Egg free),False,2023-04-07,sunday_hours:  nan  |  monday_hours:  9:00AM-8:00PM  |  tuesday_hours:  9:00AM-8:00PM  |  wednesday_hours:  9:00AM-8:00PM  |  thursday_hours:  9:00AM-8:00PM  |  friday_hours:  9:00AM-8:00PM  |  saturday_hours:  9:00AM-6:00PM
dfbe2975-7f8d-4a30-8b9f-3d72c735c839,704-373-2930,"CVS Pharmacy, Inc. #07089",231 N. GRAHAM STREET,CHARLOTTE,NC,28202,https://www.cvs.com/store-locator/details-directions/007089,https://www.cvs.com/immunizations/get-vaccinated,True,True,It is highly recommended to make an appointment for pediatric (5-11 years old) COVID-19 vaccinations.,"Flu Shot (65+, high-dose or adjuvanted)",False,2023-04-06,sunday_hours:  11:00AM-05:00PM  |  monday_hours:  09:00AM-07:00PM  |  tuesday_hours:  09:00AM-07:00PM  |  wednesday_hours:  09:00AM-07:00PM  |  thursday_hours:  09:00AM-07:00PM  |  friday_hours:  09:00AM-07:00PM  |  saturday_hours:  10:00AM-06:00PM
918cbcd9-86e4-4593-b5ed-1a4971553545,336-983-0970,Walgreens Co. #21285,212A MOORE RD,KING,NC,27021-8703,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,True,True,Appointments are not required to receive a Flu vaccine.  walk-ins are accepted at this time.,Flu Shot,True,2023-04-03,sunday_hours:  12:00AM - 12:00AM  |  monday_hours:  08:00AM - 07:00PM  |  tuesday_hours:  08:00AM - 07:00PM  |  wednesday_hours:  08:00AM - 07:00PM  |  thursday_hours:  08:00AM - 07:00PM  |  friday_hours:  08:00AM - 07:00PM  |  saturday_hours:  12:00AM - 12:00AM
0ee34c05-a1b2-477e-a733-f21150b8132b,336-294-0335,"CVS Pharmacy, Inc. #04135",4310 W. WENDOVER AVE,GREENSBORO,NC,27407,https://www.cvs.com/store-locator/details-directions/004135,https://www.cvs.com/immunizations/get-vaccinated,True,True,It is highly recommended to make an appointment for pediatric (5-11 years old) COVID-19 vaccinations.,"Flu Shot (65+, high-dose or adjuvanted)",False,2023-04-06,sunday_hours:  11:00AM-05:00PM  |  monday_hours:  09:00AM-07:00PM  |  tuesday_hours:  09:00AM-07:00PM  |  wednesday_hours:  09:00AM-07:00PM  |  thursday_hours:  09:00AM-07:00PM  |  friday_hours:  09:00AM-07:00PM  |  saturday_hours:  10:00AM-06:00PM
b4c5b806-68ca-4819-8727-07386bbf29a0,252-726-0555,"CVS Pharmacy, Inc. #04390",5008 HWY 70 WEST,MOREHEAD CITY,NC,28557,https://www.cvs.com/store-locator/details-directions/004390,https://www.cvs.com/immunizations/get-vaccinated,True,True,It is highly recommended to make an appointment for pediatric (5-11 years old) COVID-19 vaccinations.,Flu Shot,False,2023-04-06,sunday_hours:  10:00AM-06:00PM  |  monday_hours:  09:00AM-08:00PM  |  tuesday_hours:  09:00AM-08:00PM  |  wednesday_hours:  09:00AM-08:00PM  |  thursday_hours:  09:00AM-08:00PM  |  friday_hours:  09:00AM-08:00PM  |  saturday_hours:  10:00AM-06:00PM
e0f45ad6-acea-4f01-bb0d-e2493cb2cd09,336-293-1340,Walmart Inc #10-6263,5039 University Pkwy,Winston Salem,NC,27106-6083,https://www.walmart.com/store/6263,Not Available,True,True,Not Available,"Flu Shot (65+, high-dose or adjuvanted)",False,2023-03-28,"sunday_hours:  10:00 AM - 1:30PM, 2:00 PM - 6:00 PM  |  monday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  tuesday_hours:  6:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  wednesday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  thursday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  friday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  saturday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM"
0181a3af-2c0d-46f0-ae3b-1aa773bcd317,704-684-0224,Harris Teeter Pharmacy #09700273,1351 CHESTNUT LANE,MATTHEWS,NC,28104,https://www.harristeeter.com/rx/guest/get-vaccinated,https://www.harristeeter.com/covidcare,True,False,Not Available,Flu Shot (Egg free),True,2023-04-07,sunday_hours:  11:00 AM - 5:00 PM  |  monday_hours:  9:00 AM - 7:00 PM  |  tuesday_hours:  9:00 AM - 7:00 PM  |  wednesday_hours:  9:00 AM - 7:00 PM  |  thursday_hours:  9:00 AM - 7:00 PM  |  friday_hours:  9:00 AM - 7:00 PM  |  saturday_hours:  9:00 AM - 5:00 PM
54f3dbae-48b8-457f-bae5-3d55ead6ad45,704-542-5132,"CVS Pharmacy, Inc. #07090",16035 JOHNSTON RD.,CHARLOTTE,NC,28277,https://www.cvs.com/store-locator/details-directions/007090,https://www.cvs.com/immunizations/get-vaccinated,True,True,It is highly recommended to make an appointment for pediatric (5-11 years old) COVID-19 vaccinations.,Flu Shot (Egg free),True,2022-12-05,sunday_hours:  10:00AM-06:00PM  |  monday_hours:  09:00AM-08:00PM  |  tuesday_hours:  09:00AM-08:00PM  |  wednesday_hours:  09:00AM-08:00PM  |  thursday_hours:  09:00AM-08:00PM  |  friday_hours:  09:00AM-08:00PM  |  saturday_hours:  10:00AM-06:00PM
96b29d99-a46c-4d8b-ba9d-2c285d6caf8a,336-274-4841,"CVS Pharmacy, Inc. #05593",3341 RANDLEMAN RD.,GREENSBORO,NC,27406,https://www.cvs.com/store-locator/details-directions/005593,https://www.cvs.com/immunizations/get-vaccinated,True,True,It is highly recommended to make an appointment for pediatric (5-11 years old) COVID-19 vaccinations.,Flu Shot,False,2023-04-06,sunday_hours:  10:00AM-06:00PM  |  monday_hours:  08:00AM-09:00PM  |  tuesday_hours:  08:00AM-09:00PM  |  wednesday_hours:  08:00AM-09:00PM  |  thursday_hours:  08:00AM-09:00PM  |  friday_hours:  08:00AM-09:00PM  |  saturday_hours:  09:00AM-06:00PM
58b2b0c3-2fc4-4047-aa57-edbabe133e9a,704-289-1193,Harris Teeter Pharmacy #09700129,6610 OLD MONROE RD,INDIAN TRAIL,NC,28079,https://www.harristeeter.com/rx/guest/get-vaccinated,https://www.harristeeter.com/covidcare,True,False,Not Available,"Flu Shot (65+, high-dose or adjuvanted)",True,2023-04-07,sunday_hours:  11:00 AM - 6:00 PM  |  monday_hours:  9:00 AM - 8:00 PM  |  tuesday_hours:  9:00 AM - 8:00 PM  |  wednesday_hours:  9:00 AM - 8:00 PM  |  thursday_hours:  9:00 AM - 8:00 PM  |  friday_hours:  9:00 AM - 8:00 PM  |  saturday_hours:  9:00 AM - 6:00 PM
cb9a96d7-3716-45f1-8133-dab97a2192d4,919-773-9772,Walgreens Co. #11713,12530 CLEVELAND RD,GARNER,NC,27529-7934,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,True,True,Appointments are not required to receive a Flu vaccine.  walk-ins are accepted at this time.,Flu Shot (Egg free),True,2023-04-03,sunday_hours:  10:00AM - 06:00PM  |  monday_hours:  08:00AM - 10:00PM  |  tuesday_hours:  08:00AM - 10:00PM  |  wednesday_hours:  08:00AM - 10:00PM  |  thursday_hours:  08:00AM - 10:00PM  |  friday_hours:  08:00AM - 10:00PM  |  saturday_hours:  09:00AM - 06:00PM
bac57108-b362-42ca-b62d-90a3416318e2,252-792-2269,Walgreens Co. #17331,WALGREENS DRUG STORE - 1560 US HIGHWAY 17ï¿½,WILLIAMSTON,NC,27892-8200,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,True,True,Appointments are not required to receive a Flu vaccine.  walk-ins are accepted at this time.,"Flu Shot (65+, high-dose or adjuvanted)",True,2023-04-03,sunday_hours:  10:00AM - 06:00PM  |  monday_hours:  09:00AM - 08:00PM  |  tuesday_hours:  09:00AM - 08:00PM  |  wednesday_hours:  09:00AM - 08:00PM  |  thursday_hours:  09:00AM - 08:00PM  |  friday_hours:  09:00AM - 08:00PM  |  saturday_hours:  09:00AM - 06:00PM
eb23ab0a-8ffb-4ca9-9df7-5ab97b0e11db,336-804-6018,Walmart Inc #10-5013,4102 Precision Way,High Point,NC,27265-8060,https://www.walmart.com/store/5013,Not Available,True,True,Not Available,Flu Shot (Egg free),True,2023-03-28,"sunday_hours:  10:00 AM - 1:30PM, 2:00 PM - 6:00 PM  |  monday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  tuesday_hours:  6:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  wednesday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  thursday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  friday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  saturday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM"
681ffd70-a403-47e3-9e94-c332228a8aa7,704-435-4449,Walmart Inc #10-4594,2505 Lincolnton Hwy,Cherryville,NC,28021-8346,https://www.walmart.com/store/4594,Not Available,True,True,Not Available,"Flu Shot (65+, high-dose or adjuvanted)",False,2023-03-28,"sunday_hours:  11:00 AM - 5:00 PM  |  monday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  tuesday_hours:  6:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  wednesday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  thursday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  friday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  saturday_hours:  9:00 AM - 1:30PM, 2:00 PM - 6:00 PM"
9fa44b11-5519-4746-8690-0f408f7181b0,704-583-9736,Walgreens Co. #17660,12830 S TRYON ST,CHARLOTTE,NC,28273-6949,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,True,True,Appointments are not required to receive a Flu vaccine.  walk-ins are accepted at this time.,Flu Shot,True,2023-04-03,sunday_hours:  10:00AM - 06:00PM  |  monday_hours:  09:00AM - 09:00PM  |  tuesday_hours:  09:00AM - 09:00PM  |  wednesday_hours:  09:00AM - 09:00PM  |  thursday_hours:  09:00AM - 09:00PM  |  friday_hours:  09:00AM - 09:00PM  |  saturday_hours:  09:00AM - 06:00PM
5c009c66-cd26-4557-9932-d82d525159d3,919-363-1471,Walgreens Co. #7365,511 W WILLIAMS ST,APEX,NC,27502-1881,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,True,True,Appointments are not required to receive a Flu vaccine.  walk-ins are accepted at this time.,Flu Shot,True,2023-04-03,sunday_hours:  09:00AM - 09:00PM  |  monday_hours:  07:00AM - 11:00PM  |  tuesday_hours:  07:00AM - 11:00PM  |  wednesday_hours:  07:00AM - 11:00PM  |  thursday_hours:  07:00AM - 11:00PM  |  friday_hours:  07:00AM - 11:00PM  |  saturday_hours:  09:00AM - 09:00PM
7f6dce6e-8f2f-4e1f-b960-50374cc04653,336-867-6032,Walmart Inc #10-7205,90 W US Highway 64,Lexington,NC,27295-2552,https://www.walmart.com/store/7205,Not Available,True,True,Not Available,Flu Nasal Spray,False,2023-03-28,"sunday_hours:  10:00 AM - 1:30PM, 2:00 PM - 6:00 PM  |  monday_hours:  9:00 AM - 7:00 PM  |  tuesday_hours:  6:00 AM - 7:00 PM  |  wednesday_hours:  9:00 AM - 7:00 PM  |  thursday_hours:  9:00 AM - 7:00 PM  |  friday_hours:  9:00 AM - 7:00 PM  |  saturday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM"
c090b6c3-a198-46fc-b960-2d1897675dc2,919-678-8261,Walgreens Co. #15242,700 RESEARCH DR,CARY,NC,27513-2414,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,True,True,Appointments are not required to receive a Flu vaccine.  walk-ins are accepted at this time.,Flu Shot (Egg free),True,2023-04-03,sunday_hours:  12:00AM - 12:00AM  |  monday_hours:  08:00AM - 05:00PM  |  tuesday_hours:  08:00AM - 05:00PM  |  wednesday_hours:  08:00AM - 05:00PM  |  thursday_hours:  08:00AM - 05:00PM  |  friday_hours:  08:00AM - 05:00PM  |  saturday_hours:  12:00AM - 12:00AM
c4e97e62-e04e-4b22-9220-4be0b9374cfb,704-535-9850,"CVS Pharmacy, Inc. #02560",2035 NORTH SHARON AMITY RD,CHARLOTTE,NC,28205,https://www.cvs.com/store-locator/details-directions/002560,https://www.cvs.com/immunizations/get-vaccinated,True,True,It is highly recommended to make an appointment for pediatric (5-11 years old) COVID-19 vaccinations.,Flu Shot,True,2022-11-19,sunday_hours:  10:00AM-06:00PM  |  monday_hours:  09:00AM-08:00PM  |  tuesday_hours:  09:00AM-08:00PM  |  wednesday_hours:  09:00AM-08:00PM  |  thursday_hours:  09:00AM-08:00PM  |  friday_hours:  09:00AM-08:00PM  |  saturday_hours:  10:00AM-06:00PM
5ec2fa1e-fd26-49de-97c6-ce03306e91c5,252-985-2254,Walmart Inc #10-1197,1511 Benvenue Rd,Rocky Mount,NC,27804-6383,https://www.walmart.com/store/1197,Not Available,True,True,Not Available,Flu Nasal Spray,False,2023-03-28,"sunday_hours:  10:00 AM - 1:30PM, 2:00 PM - 6:00 PM  |  monday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  tuesday_hours:  6:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  wednesday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  thursday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  friday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  saturday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM"
f6d82b9b-6f87-4dc8-bc2b-8479f5746dc4,704-283-1506,"CVS Pharmacy, Inc. #03593",2501 W. ROOSEVELT BLVD.,MONROE,NC,28110,https://www.cvs.com/store-locator/details-directions/003593,https://www.cvs.com/immunizations/get-vaccinated,True,True,It is highly recommended to make an appointment for pediatric (5-11 years old) COVID-19 vaccinations.,Flu Shot (Egg free),False,2023-04-06,sunday_hours:  10:00AM-06:00PM  |  monday_hours:  08:00AM-09:00PM  |  tuesday_hours:  08:00AM-09:00PM  |  wednesday_hours:  08:00AM-09:00PM  |  thursday_hours:  08:00AM-09:00PM  |  friday_hours:  08:00AM-09:00PM  |  saturday_hours:  09:00AM-06:00PM
7eee62e7-7d48-4bdb-9eae-2acb73757960,704-866-4752,Sams Club #10-6414,3540 E Franklin Blvd,Gastonia,NC,28056-6297,https://www.samsclub.com/club/6414,Not Available,True,True,Not Available,Flu Shot (Egg free),False,2023-03-28,"sunday_hours:  nan  |  monday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  tuesday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  wednesday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  thursday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  friday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  saturday_hours:  9:00 AM - 1:30PM, 2:00 PM - 6:00 PM"
8b5b429a-9b09-4ed9-8e8c-9341d2366fa3,919-988-6003,Walmart Inc #10-7340,1144 Tommys Rd,Goldsboro,NC,27534-7978,https://www.walmart.com/store/7340,Not Available,True,True,Not Available,Flu Shot (Egg free),False,2023-03-28,"sunday_hours:  10:00 AM - 1:30PM, 2:00 PM - 6:00 PM  |  monday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  tuesday_hours:  6:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  wednesday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  thursday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  friday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  saturday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM"
85722e0d-ad2c-4270-9d66-2ca42e1a0805,704-216-2070,Food Lion #10,525 Jake Alexander Blvd W,Salisbury,NC,28147,https://foodlionsched.rxtouch.com/rbssched/program/wellness,https://foodlionsched.rxtouch.com/rbssched/program/wellness,True,True,Not Available,Flu Nasal Spray,False,2023-04-07,sunday_hours:  nan  |  monday_hours:  9:00AM-8:00PM  |  tuesday_hours:  9:00AM-8:00PM  |  wednesday_hours:  9:00AM-8:00PM  |  thursday_hours:  9:00AM-8:00PM  |  friday_hours:  9:00AM-8:00PM  |  saturday_hours:  9:00AM-6:00PM
dffb80d7-c212-4691-9ca8-8c530ed9e001,336-277-8990,Walgreens Co. #21283,3333 SILAS CREEK PKWY,WINSTON SALEM,NC,27103-3013,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,True,True,Appointments are not required to receive a Flu vaccine.  walk-ins are accepted at this time.,"Flu Shot (65+, high-dose or adjuvanted)",True,2023-04-03,sunday_hours:  10:00AM - 03:00PM  |  monday_hours:  08:00AM - 06:00PM  |  tuesday_hours:  08:00AM - 06:00PM  |  wednesday_hours:  08:00AM - 06:00PM  |  thursday_hours:  08:00AM - 06:00PM  |  friday_hours:  08:00AM - 06:00PM  |  saturday_hours:  09:00AM - 03:00PM
721c80e1-1fed-4cf0-ba99-553240a6e21e,919-380-1443,Harris Teeter Pharmacy #09700496,940 US 64 HWY,APEX,NC,27502,https://www.harristeeter.com/rx/guest/get-vaccinated,https://www.harristeeter.com/covidcare,True,False,Not Available,Flu Shot,True,2023-04-07,sunday_hours:  11:00 AM - 6:00 PM  |  monday_hours:  9:00 AM - 8:00 PM  |  tuesday_hours:  9:00 AM - 8:00 PM  |  wednesday_hours:  9:00 AM - 8:00 PM  |  thursday_hours:  9:00 AM - 8:00 PM  |  friday_hours:  9:00 AM - 8:00 PM  |  saturday_hours:  9:00 AM - 6:00 PM
c9e75a40-048c-4cf6-a7ce-09f9798f3886,336-666-9063,Walgreens Co. #17235,3095 WAUGHTOWN ST,WINSTON SALEM,NC,27107-1634,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,True,True,Appointments are not required to receive a Flu vaccine.  walk-ins are accepted at this time.,Flu Shot,True,2023-04-03,sunday_hours:  10:00AM - 06:00PM  |  monday_hours:  08:00AM - 08:00PM  |  tuesday_hours:  08:00AM - 08:00PM  |  wednesday_hours:  08:00AM - 08:00PM  |  thursday_hours:  08:00AM - 08:00PM  |  friday_hours:  08:00AM - 08:00PM  |  saturday_hours:  09:00AM - 06:00PM
6077af1c-e201-4e89-b8ea-6a1ea5998142,252-515-5002,Walmart Inc #10-7098,6645 Highway 70,Newport,NC,28570-3400,https://www.walmart.com/store/7098,Not Available,True,True,Not Available,Flu Shot,True,2023-03-28,"sunday_hours:  10:00 AM - 1:30PM, 2:00 PM - 6:00 PM  |  monday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  tuesday_hours:  6:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  wednesday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  thursday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  friday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  saturday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM"
721fa4d0-171d-4b93-b4d3-c076e6d7c896,919-788-4203,"CVS Pharmacy, Inc. #10863",2411 LANDMARK DR.,RALEIGH,NC,27607,https://www.cvs.com/store-locator/details-directions/010863,https://www.cvs.com/immunizations/get-vaccinated,True,True,It is highly recommended to make an appointment for pediatric (5-11 years old) COVID-19 vaccinations.,"Flu Shot (65+, high-dose or adjuvanted)",False,2023-04-06,sunday_hours:  12:00AM-12:00AM  |  monday_hours:  12:00AM-12:00AM  |  tuesday_hours:  12:00AM-12:00AM  |  wednesday_hours:  12:00AM-12:00AM  |  thursday_hours:  12:00AM-12:00AM  |  friday_hours:  12:00AM-12:00AM  |  saturday_hours:  12:00AM-12:00AM
18fd9d6c-927e-4188-abf6-3f60005a10ce,919-231-5074,Walgreens Co. #9635,3101 NEW BERN AVE,RALEIGH,NC,27610-1216,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,True,True,Appointments are not required to receive a Flu vaccine.  walk-ins are accepted at this time.,Flu Shot (Egg free),True,2023-04-03,sunday_hours:  10:00AM - 06:00PM  |  monday_hours:  09:00AM - 09:00PM  |  tuesday_hours:  09:00AM - 09:00PM  |  wednesday_hours:  09:00AM - 09:00PM  |  thursday_hours:  09:00AM - 09:00PM  |  friday_hours:  09:00AM - 09:00PM  |  saturday_hours:  09:00AM - 06:00PM
18430186-dbc8-4b3e-97e8-79f1cf32be56,252-222-3957,Harris Teeter Pharmacy #09700265,5000 US HWY 70 SUITE 100,MOREHEAD CITY,NC,28557,https://www.harristeeter.com/rx/guest/get-vaccinated,https://www.harristeeter.com/covidcare,True,False,Not Available,Flu Shot (Egg free),True,2023-04-07,sunday_hours:  11:00 AM - 6:00 PM  |  monday_hours:  9:00 AM - 8:00 PM  |  tuesday_hours:  9:00 AM - 8:00 PM  |  wednesday_hours:  9:00 AM - 8:00 PM  |  thursday_hours:  9:00 AM - 8:00 PM  |  friday_hours:  9:00 AM - 8:00 PM  |  saturday_hours:  9:00 AM - 6:00 PM
e0b98ccb-8da9-40ef-b0cf-82130f1245be,704-588-2656,Walmart Inc #10-1464,8180 S Tryon St,Charlotte,NC,28273-3325,https://www.walmart.com/store/1464,Not Available,True,True,Not Available,Flu Nasal Spray,False,2023-03-28,"sunday_hours:  10:00 AM - 1:30PM, 2:00 PM - 5:00 PM  |  monday_hours:  9:00 AM - 1:30PM, 2:00 PM - 5:00 PM  |  tuesday_hours:  6:00 AM - 1:30PM, 2:00 PM - 5:00 PM  |  wednesday_hours:  9:00 AM - 1:30PM, 2:00 PM - 5:00 PM  |  thursday_hours:  9:00 AM - 1:30PM, 2:00 PM - 5:00 PM  |  friday_hours:  9:00 AM - 1:30PM, 2:00 PM - 5:00 PM  |  saturday_hours:  9:00 AM - 1:30PM, 2:00 PM - 5:00 PM"
1a463e86-806b-4aa3-bca2-2e915f147c33,919-790-9689,"CVS Pharmacy, Inc. #16947",7900 OLD WAKE FOREST RD,RALEIGH,NC,27616,https://www.cvs.com/store-locator/details-directions/016947,https://www.cvs.com/immunizations/get-vaccinated,True,True,It is highly recommended to make an appointment for pediatric (5-11 years old) COVID-19 vaccinations.,Flu Shot,False,2023-04-06,sunday_hours:  11:00AM-05:00PM  |  monday_hours:  09:00AM-07:00PM  |  tuesday_hours:  09:00AM-07:00PM  |  wednesday_hours:  09:00AM-07:00PM  |  thursday_hours:  09:00AM-07:00PM  |  friday_hours:  09:00AM-07:00PM  |  saturday_hours:  10:00AM-06:00PM
e1366d46-5344-46dd-9013-ffb0838b4806,704-394-6546,Walgreens Co. #18121,2400 LITTLE ROCK ROAD,CHARLOTTE,NC,28214-2752,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,True,True,Appointments are not required to receive a Flu vaccine.  walk-ins are accepted at this time.,Flu Shot (Egg free),True,2023-04-03,sunday_hours:  12:00AM - 12:00AM  |  monday_hours:  09:00AM - 07:00PM  |  tuesday_hours:  09:00AM - 07:00PM  |  wednesday_hours:  09:00AM - 07:00PM  |  thursday_hours:  09:00AM - 07:00PM  |  friday_hours:  09:00AM - 07:00PM  |  saturday_hours:  12:00AM - 12:00AM
